"Sr.No","State","District","Year","Month","Date","Value"
"237","Manipur","Senapati",2010,"July",2010-07-01,"N.A."
"238","Manipur","Churachandpur",2010,"August",2010-08-01,"N.A."
"239","Manipur","Imphal",2010,"August",2010-08-01,"93"
"240","Manipur","Senapati",2010,"August",2010-08-01,"N.A."
"241","Manipur","Churachandpur",2010,"September",2010-09-01,"N.A."
"242","Manipur","Imphal",2010,"September",2010-09-01,"136.9"
"243","Manipur","Senapati",2010,"September",2010-09-01,"114"
"244","Manipur","Churachandpur",2010,"October",2010-10-01,"N.A."
"245","Manipur","Imphal",2010,"October",2010-10-01,"194.2"
"246","Manipur","Senapati",2010,"October",2010-10-01,"N.A."
"247","Manipur","Churachandpur",2010,"November",2010-11-01,"N.A."
"248","Manipur","Imphal",2010,"November",2010-11-01,"16.1"
"249","Manipur","Senapati",2010,"November",2010-11-01,"N.A."
"250","Manipur","Churachandpur",2010,"December",2010-12-01,"N.A."
"251","Manipur","Imphal",2010,"December",2010-12-01,"47.3"
"252","Manipur","Senapati",2010,"December",2010-12-01,"N.A."
