"Sr.No","State","District","Year","Month","Date","Value"
"322","Tamil Nadu","Tirunelveli",2004,"November",2004-11-01,"293.1"
"323","Tamil Nadu","TIRUVALLUR",2004,"November",2004-11-01,"222.3"
"324","Tamil Nadu"," Tiruvannamalai",2004,"November",2004-11-01,"149.4"
"325","Tamil Nadu"," Tiruvarur",2004,"November",2004-11-01,"324.9"
"326","Tamil Nadu"," Trichy",2004,"November",2004-11-01,"138.9"
"327","Tamil Nadu"," Tuticorin",2004,"November",2004-11-01,"251.6"
"328","Tamil Nadu"," Vellore",2004,"November",2004-11-01,"103.1"
"329","Tamil Nadu"," Villupuram",2004,"November",2004-11-01,"229.9"
"330","Tamil Nadu"," Virudunagar",2004,"November",2004-11-01,"152.7"
"331","Tamil Nadu","Chennai",2004,"December",2004-12-01,"10.8"
"332","Tamil Nadu"," Coimbatore",2004,"December",2004-12-01,"0.4"
"333","Tamil Nadu"," Cuddalore",2004,"December",2004-12-01,"16.3"
"334","Tamil Nadu"," Dharmapuri",2004,"December",2004-12-01,"0"
"335","Tamil Nadu"," Dindigul",2004,"December",2004-12-01,"6.2"
"336","Tamil Nadu"," Erode",2004,"December",2004-12-01,"0.2"
"337","Tamil Nadu"," Kanchipuram",2004,"December",2004-12-01,"3.6"
"338","Tamil Nadu"," Kanyakumari",2004,"December",2004-12-01,"3.8"
"339","Tamil Nadu"," Karur",2004,"December",2004-12-01,"0.6"
"340","Tamil Nadu"," Krishnagiri",2004,"December",2004-12-01,"N.A."
"341","Tamil Nadu","Madurai",2004,"December",2004-12-01,"4.6"
"342","Tamil Nadu"," Nagapatinam",2004,"December",2004-12-01,"67.3"
"343","Tamil Nadu"," Namakkal",2004,"December",2004-12-01,"0"
"344","Tamil Nadu"," Nilgiri",2004,"December",2004-12-01,"1.6"
"345","Tamil Nadu"," Perambulur",2004,"December",2004-12-01,"6.4"
"346","Tamil Nadu"," Pudukottai",2004,"December",2004-12-01,"18.2"
"347","Tamil Nadu"," Ramanathapuram",2004,"December",2004-12-01,"96.7"
"348","Tamil Nadu"," Salem",2004,"December",2004-12-01,"0"
"349","Tamil Nadu"," Sivaganga",2004,"December",2004-12-01,"29"
"350","Tamil Nadu"," Thanjavur",2004,"December",2004-12-01,"20.9"
"351","Tamil Nadu"," Theni",2004,"December",2004-12-01,"0"
"352","Tamil Nadu","Tirunelveli",2004,"December",2004-12-01,"35.4"
"353","Tamil Nadu","TIRUVALLUR",2004,"December",2004-12-01,"2"
"354","Tamil Nadu"," Tiruvannamalai",2004,"December",2004-12-01,"1.1"
"355","Tamil Nadu"," Tiruvarur",2004,"December",2004-12-01,"82.9"
"356","Tamil Nadu"," Trichy",2004,"December",2004-12-01,"0.9"
"357","Tamil Nadu"," Tuticorin",2004,"December",2004-12-01,"49.3"
"358","Tamil Nadu"," Vellore",2004,"December",2004-12-01,"0.7"
"359","Tamil Nadu"," Villupuram",2004,"December",2004-12-01,"0.2"
"360","Tamil Nadu"," Virudunagar",2004,"December",2004-12-01,"9.2"
"361","Tamil Nadu","Chennai",2005,"January",2005-01-01,"1.2"
"362","Tamil Nadu"," Coimbatore",2005,"January",2005-01-01,"5.9"
"363","Tamil Nadu"," Cuddalore",2005,"January",2005-01-01,"1.5"
